	PPN	Signatur 1	Signatur 2	Signatur 3	Signatur 4	Signatur 5	Anmerkung 1	Anmerkung 2	Anmerkung 3	Provenienz 1	Provenienz 2	Provenienz 3
496	150976356	M: Lh 182	Xd 8° 241	leer	leer	leer	Exlibris: Ex Bibliotheca LR Ducis Brunsvicensis Et Luneburgensis	Wappenexlibris von Gottfried Leonhard Baudis, dem Jüngeren (1712-1764)	leer	Provenienz: Ludwig Rudolf <Braunschweig-Wolfenbüttel, Herzog> / Exlibris / Monogramm	Provenienz: Ludwig Rudolf <Braunschweig-Wolfenbüttel, Herzog> / Etikett / Nummer	Ludwig Rudolf <Braunschweig-Lüneburg, Herzog>
497	150977212	M: Gr Mischbd 43 (1)	Schulenb. T 155 (2)	leer	leer	leer	leer	leer	leer	leer	leer	leer
498	150977611	M: Lm 3248	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
499	150982607	M: Fe 4°  8	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
500	150983476	M: Gv 417	M: Gv 418	leer	leer	leer	Exlibris: Elisabetha Sophia Maria Verwittwete Herzoginn Zu Br. U. Lun.	leer	leer	Provenienz: Elisabeth Sophie Marie <Braunschweig-Wolfenbüttel, Herzogin> / Exlibris / Wappen	Elisabeth Sophie Marie <Braunschweig-Lüneburg, Herzogin>	leer
501	150983867	M: Nh 124	leer	leer	leer	leer	Wappensupralibros Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
502	150985223	M: Gv 449	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
503	150986246	M: Gi 268	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
504	150995210	M: Tq 1004	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
505	150995229	M: Tq 1005	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
506	150995261	M: Tq 963	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
507	150995431	M: Ts 19 (1)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
508	151000778	M: Gr 76:1	M: Go Mischbd 4 (9)	leer	leer	leer	Krone auf Buchdeckel (vorne u. hinten)	leer	leer	Provenienz: NN / Einband / Stempel	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
509	151013373	M: Gr 244	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
510	151013381	M: Gr 243	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
511	151014833	M: Lm 1746	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Provenienz: NN / Autogramm / Tektur
512	151014930	M: La 110	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: NN / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
513	151014957	M: Lm 1747	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
514	151014965	M: Gv 580	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
515	151026114	M: Td 4° 31 (1)	Bibel-S. 955 (1)	leer	leer	leer	Exlibris: Elisabetha Sophia Maria Verwittwete Herzoginn Zu Br. U. Lun.	leer	leer	Provenienz: Elisabeth Sophie Marie <Braunschweig-Wolfenbüttel, Herzogin> / Exlibris / Wappen	Elisabeth Sophie Marie <Braunschweig-Lüneburg, Herzogin>	leer
516	151033420	M: Gv 463	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
517	151033420	M: Gv 463	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
518	151033641	M: Gr 2°  15	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
519	151033641	M: Gr 2°  15	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
520	151036187	M: Lm 2214	Schulenb. Lf 55	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
521	151036381	M: Lm 2220	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
522	151036381	M: Lm 2220	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
523	151036977	M: Lm Sammelbd 100 (5)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
524	151036977	M: Lm Sammelbd 100 (5)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
525	151037639	M: Te 271	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
526	151040451	M: Gf 4° 18	H: T 108b.2°  Helmst.	leer	leer	leer	leer	leer	leer	leer	leer	leer
527	151045283	M: Lh 1278	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	"Notiz(?) auf Titelblatt: ""da g|."""	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
528	151045305	M: Lh 1278.1:1	leer	leer	leer	leer	"Mit Etikett: ""Se vand à Bordeaux, chès L. Guilme. Labottiere, Libraire Juré de l'Université, rue St. Pierre, vis-à-vis le Puits de la Samaritaine"""	leer	leer	Provenienz: Labottière, Louis-Guillaume / Etikett: Buchhändler	leer	leer
529	151055785	M: Gh 82	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
530	151057052	M: Lm 2392	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Dumas de Montbail <Familie>	leer
531	151057133	M: Lm 2397	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
532	151058393	M: Ho 164	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
533	151058814	M: Lm Sammelbd 131 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
534	151068836	M: Lh 766	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
535	151069476	M: Lm 4191	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
536	151072876	M: Tq 386	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
537	151073473	M: Tm 86	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
538	151077010	M: Lm 1187	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
539	151081115	M: Lm 2689	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
540	151084661	M: Lm 4208	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
541	151091609	M: Gs 430	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
542	151092737	M: Nf 115	leer	leer	leer	leer	Supralibros: C L	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
543	151094128	M: Lm 2758	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Dumas de Montbail <Familie>	leer
544	151096023	M: Gh Sammelbd. 2 (1)	A: 138.5 Eth. (3)	A: 140.32 Rhet. (1)	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
545	151096066	A: 78.3 Pol.	M: Db 3386	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	Stark beschnittenes Ex	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
546	151118868	M: Mi 142	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
547	151118876	A: 31.2 Geom. 2°	A: 293.1.1 Hist. 2° (1)	M: Ff 4° 16	leer	leer	leer	leer	leer	leer	leer	leer
548	151123403	M: Me 237	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
549	151129142	M: Tm 151	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
550	151129215	M: Tb 4° 39	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
551	151132550	M: Tp 571	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
552	151132550	M: Tp 571	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
553	151134472	M: Gv 7	Schulenb. Ga 57	leer	leer	leer	leer	leer	leer	leer	leer	leer
554	151139911	M: Th 2625	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
555	151141193	M: Tq 1223	leer	leer	leer	leer	Exlibris: Elisabetha Sophia Maria Verwittwete Herzoginn Zu Br. U. Lun.	leer	leer	Provenienz: Elisabeth Sophie Marie <Braunschweig-Wolfenbüttel, Herzogin> / Exlibris / Wappen	Elisabeth Sophie Marie <Braunschweig-Lüneburg, Herzogin>	leer
556	151143633	M: Tq 1282	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
557	151149569	M: Go 225	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
558	151153132	M: Lm Kapsel 3 (8)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
559	151165629	M: Ts 244 (1)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
560	151174784	M: Lm 3572	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
561	151175586	M: Lh 2429 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
562	151178739	M: Lh 2479	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
563	151186057	M: Gh 168	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
564	151186456	M: Lm 3553	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
565	151187614	M: Lm 4323	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
566	151188068	M: Lm 3615	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
567	151191050	M: Lm 3677	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
568	151207879	M: Lg 83	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
569	151208816	M: Gk 28	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
570	151210799	M: Gk 1812	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
571	151212341	M: Gm 564:1	leer	leer	leer	leer	Sammelband	leer	leer	leer	leer	leer
572	151216487	M: Lg 119	Xd 8° 693	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	Hs. Besitzvermerk u. Notiz: C. L. v. Schwalenberg. I. A. b)d, Nro. 12.	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
573	151217750	M: Gk 43	M: Gk 44	leer	leer	leer	leer	leer	leer	leer	leer	leer
574	151218080	M: Gk 55:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
575	151227586	M: Lg 252	leer	leer	leer	leer	Monogramm: PC [d.i. Philippine Charlotte, Herzogin zu Braunschweig-Lüneburg]	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Initiale	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
576	151249083	M: Lm 1528a	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
577	151258791	M: Gp 19	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
578	151259224	M: Ca 4°  1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
579	151259488	M: Gk 75	Schulenb. Gf 29	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
580	151268460	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
581	151284970	M: Li 9935	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
582	151285160	M: Li 9936	leer	leer	leer	leer	leer	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
583	151293805	M: Lm 671	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
584	151304440	M: Lm 520	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
585	151304742	M: Lm 529	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
586	151305188	M: Gg 306:1	Xd 8° 1102:1	leer	leer	leer	[1] gef. Bl. Karte fehlt: in Signatur Gg 306:2 (=  Ex. für T. 2) eingebunden	Hs. Notizen im vorderen Spiegel	Exlibris: Ex Bibliotheca LR Ducis Brunsvicensis Et Luneburgensis	leer	leer	leer
587	151305234	M: Gg 307	M: Gg 381	leer	leer	leer	leer	leer	leer	leer	leer	leer
588	151313474	M: Gu 446	M: Gu 446a	leer	leer	leer	leer	leer	leer	leer	leer	leer
589	151314012	M: Gv 543	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
590	151318344	M: Lh 1907	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
591	151318611	M: Gv 203	Schulenb. Gp 12	leer	leer	leer	leer	leer	leer	leer	leer	leer
592	151323909	M: Lh 1969	leer	leer	leer	leer	Hs. Besitzvermerk: De Montbail	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
593	151334757	M: Gx 412	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
594	151354936	M: Gp 2	leer	leer	leer	leer	Hs. Betitzvermerk: JHuet[?] No 225 (getilgt)	leer	leer	Provenienz: Huet, J. / Autogramm / Nummer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
595	151354987	M: Db 4739 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Neuhaus, G. / Autogramm	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen
596	151355002	M: Da 135	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
597	151372691	M: Ff 74	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
598	151379793	M: Lm 1858a	M: Lm 1858b	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
599	151383235	M: Lm 1867:2	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Provenienz: Weidner, J. W / Autogramm
600	151383650	M: Lm 1875	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	Lage *4 nach Bl. A1 (Titelbl.) eingebunden	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
601	151383723	M: Lm 1876a	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
602	151383871	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
603	151383928	M: Gg 375	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
604	151385076	M: Lm 1915	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Dumas de Montbail <Familie>	leer
605	151385157	M: Lm 1917	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
606	151385327	M: Ud 2°  3	Schulenb. H 2° 4	leer	leer	leer	leer	leer	leer	leer	leer	leer
607	151386161	M: Lm 2162	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Neuhaus, G. / Autogramm	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen
608	151388083	M: Tb 381	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
609	151389306	M: Ne 11	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
610	151389403	M: Nh 4:1	leer	leer	leer	leer	Wappensupralibros Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
